"","Nest_ID","year","found_day","species","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_nest","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter"
"68","10-LLS012",2010,176,"KIEI",NA,NA,0,"Destroyed",176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","10-LLS013",2010,176,"SPEI",NA,NA,2,"Destroyed",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,174.5,174.5,174,NA,NA,NA,NA,174.5,174.5,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","10-NRD005",2010,171,"LTDU",NA,NA,3,"Destroyed",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,171,171,171,NA,NA,NA,NA,170,170,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","10-NRD015",2010,179,"KIEI",NA,NA,6,"Destroyed",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,176,176,175,NA,NA,NA,NA,172,172,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","10-NRD018",2010,184,"LTDU",NA,NA,0,"Destroyed",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","10-NRD021",2010,184,"SPEI",NA,NA,1,"Review",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undetermined",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","10-NRD022",2010,189,"KIEI",NA,NA,0,"Destroyed",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","10-NRD023",2010,190,"LTDU",NA,NA,5,"Review",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,190,190,190,NA,NA,NA,NA,187,187,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","10-NRD026",2010,194,"LTDU",NA,NA,2,"Destroyed",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,193.5,193.5,193,NA,NA,NA,NA,193.5,193.5,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","10-NRD027",2010,212,"LTDU",NA,NA,5,"Abandoned",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abandoned",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","10-PLB001",2010,169,"SPEI",NA,"1767-22623",5,"Hatched",197,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,171,171,170,NA,NA,"0",NA,168,168,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2010-07-11","2010/07/11 16:22:00","2010/07/11 16:41:00","ASY",987,NA,NA,25.5,NA,NA,"57.45","46.97",NA,NA,NA
"79","10-SBF002",2010,178,"LTDU",NA,NA,5,"Destroyed",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","10-SBF003",2010,179,"KIEI",NA,"1767-22626",5,"Hatched",200,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,175.5,175.5,175,NA,NA,NA,NA,172.5,172.5,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2010-07-15","2010/07/15 10:24:00","2010/07/15 10:44:00","ASY",1075,NA,NA,33.35,NA,NA,"56.53","45.75",NA,NA,NA
"81","10-SMN005",2010,174,"SPEI",NA,"1767-22621",4,"Hatched",198,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,170.75,171,169,NA,NA,"0",NA,168.75,169,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2010-07-11","2010/07/11 11:42:00","2010/07/11 12:18:00","ASY",1048,NA,NA,25.67,NA,NA,"58","46.9",NA,NA,NA
"82","10-SMN006",2010,174,"SPEI",NA,"1767-22625",5,"Hatched",195,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,172.5,172.5,171,172,171,"0",NA,169.5,169.5,169,168,"Active",0,NA,NA,NA,NA,NA,"2010-07-14","2010/07/14 12:19:00","2010/07/14 12:46:00","ASY",1161,NA,NA,28.09,NA,NA,"57.59","47.52",NA,NA,NA
"83","10-SMN008",2010,196,"LTDU",NA,NA,0,"Destroyed",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","11-AJS001",2011,168,"LTDU",NA,NA,1,"Destroyed",174,NA,NA,"POJA",1,"Reconyx","2011-06-23 13:13:48",NA,"2011-06-23 14:50:48",2.033680556,0.07,173,169.8888889,168,168,NA,NA,"0",NA,170.8888889,169,NA,NA,"Active",1,NA,"LTDU","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","11-AJS011",2011,176,"STEI",NA,NA,0,"Destroyed",179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","11-AJS019",2011,186,"SPEI",NA,NA,4,"Hatched",195,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.7083333,169.2291667,169.2291667,169.75,NA,NA,NA,NA,167.2291667,167.2291667,NA,NA,"Active",0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","11-AJS022",2011,186,"SPEI",NA,"1767-22640",4,"Hatched",199,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.75,171.6354167,171.3958333,171,NA,NA,NA,NA,169.6354167,169.3958333,NA,NA,"Active",0,0,NA,NA,NA,NA,"2011-07-10","2011/07/10 12:38:00","2011/07/10 12:58:00","ASY",1107,NA,NA,25.7,NA,NA,"59.1","48.3",NA,NA,NA
"88","11-AJS025",2011,186,"SPEI",NA,"1767-22632",6,"Hatched",191,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.875,167.125,166.8541667,166,NA,NA,"0",NA,163.125,162.8541667,NA,NA,"Active",NA,0,NA,NA,NA,NA,"2011-08-18","2011/08/18 18:33:00","2011/08/18 19:01:00","L",917,NA,NA,21.9,NA,NA,"59.2","47.9",NA,89.3,NA
"89","11-AJS025",2011,186,"SPEI",NA,"1767-22632",6,"Hatched",191,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.875,167.125,166.8541667,166,NA,NA,"0",NA,163.125,162.8541667,NA,NA,"Active",NA,0,NA,NA,NA,NA,"2011-08-18","2011/08/18 18:33:00","2011/08/18 19:06:00","L",906,NA,NA,21.4,NA,NA,"56.3","46.3",NA,85.4,NA
"90","11-AJS025",2011,186,"SPEI",NA,"1767-22632",6,"Hatched",191,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.875,167.125,166.8541667,166,NA,NA,"0",NA,163.125,162.8541667,NA,NA,"Active",NA,0,NA,NA,NA,NA,"2011-08-18","2011/08/18 18:33:00","2011/08/18 18:56:00","L",840,NA,NA,21.6,NA,NA,"55.5","45.9",NA,72.6,NA
"91","11-AJS025",2011,186,"SPEI",NA,"1767-22632",6,"Hatched",191,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.875,167.125,166.8541667,166,NA,NA,"0",NA,163.125,162.8541667,NA,NA,"Active",NA,0,NA,NA,NA,NA,"2011-07-07","2011/07/07 13:09:00","2011/07/07 13:34:00","ASY",1173,NA,NA,24.4,NA,NA,"57.1","47.1",NA,NA,NA
"92","11-AJS025",2011,186,"SPEI",NA,"1767-22632",6,"Hatched",191,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.875,167.125,166.8541667,166,NA,NA,"0",NA,163.125,162.8541667,NA,NA,"Active",NA,0,NA,NA,NA,NA,"2011-08-18","2011/08/18 18:33:00","2011/08/18 19:22:00","L",903,NA,NA,23.2,NA,NA,"57.3","47.9",NA,74.9,NA
"93","11-AJS025",2011,186,"SPEI",NA,"1767-22632",6,"Hatched",191,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.875,167.125,166.8541667,166,NA,NA,"0",NA,163.125,162.8541667,NA,NA,"Active",NA,0,NA,NA,NA,NA,"2011-08-18","2011/08/18 18:33:00","2011/08/18 19:18:00","L",916,NA,NA,22.1,NA,NA,"56.4","47.2",NA,85.7,NA
"94","11-AJS026",2011,187,"STEI",NA,NA,4,"Destroyed",195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,186.3333333,186.5,187,NA,NA,NA,NA,184.3333333,184.5,NA,NA,"Active",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","11-AJS027",2011,189,"STEI",NA,NA,0,"Destroyed",189,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","11-AJS029",2011,190,"LTDU",NA,NA,0,"Hatched",208,7,NA,NA,1,"Reconyx","2011-07-21 11:16:00",NA,NA,6.013888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,"LTDU","Undetermined - Nest is not viewable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","11-AJS031",2011,190,"SPEI",NA,"1767-22641",6,"Hatched",195,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,168.9722222,168.5,168,NA,NA,"0",NA,164.9722222,164.5,NA,NA,"Active",NA,0,NA,NA,NA,NA,"2011-07-10","2011/07/10 16:04:00","2011/07/10 16:24:00","ASY",965,NA,NA,22.4,NA,NA,"54.8","43.9",NA,NA,NA
"98","11-AJS032",2011,193,"LTDU",NA,NA,0,"Destroyed",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","11-AJS033",2011,193,"KIEI",NA,NA,NA,"Destroyed",193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","11-AJS034",2011,195,"STEI",NA,NA,1,"Hatched",199,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","11-AJW001",2011,176,"LTDU",NA,NA,7,"Destroyed",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.4166667,179.875,179.875,180.3333333,NA,NA,NA,NA,174.875,174.875,NA,NA,"Active",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","11-AJW002",2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","11-AJW003",2011,181,"LTDU",NA,NA,7,"Hatched",204,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,179.25,179.5,179,NA,NA,"0",NA,174.25,174.5,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","11-CAA002",2011,163,"SPEI",NA,NA,3,"Destroyed",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,162,162,163,NA,NA,NA,NA,161,161,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","11-DES014",2011,173,"LTDU",NA,NA,7,"Hatched",197,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.4166667,165.875,165.875,166.3333333,NA,NA,NA,NA,160.875,160.875,NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","11-DES015",2011,176,"KIEI",NA,"1767-22643",5,"Hatched",194,5,2,NA,1,"Reconyx","2011-06-27 12:35:43",NA,"2011-07-13 13:13:56",17.12324074,16.03,170,170.3715278,170,170,NA,NA,NA,NA,167.3715278,167,NA,NA,"Active",0,0,"KIEI","Hatched",NA,"2","2011-07-11","2011/07/11 14:05:00","2011/07/11 14:17:00","ASY",1191,NA,NA,31.1,NA,NA,"54.4","44.5",NA,NA,NA
"107","11-DES016",2011,177,"STEI",NA,"2406-00643",6,"Hatched",204,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,176.875,177,175,NA,NA,NA,NA,172.875,173,NA,NA,"Active",0,1,NA,NA,NA,NA,"2011-07-18","2011/07/18 18:34:00","2011/07/18 18:50:00","ASY",744,NA,NA,39.6,NA,NA,"48.7","39.2",NA,NA,NA
"108","11-DES020",2011,187,"LTDU",NA,NA,NA,"Destroyed",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","11-DES021",2011,187,"LTDU",NA,"2406-00646",5,"Destroyed",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.8333333,183.5,183.4583333,183.6666667,NA,NA,"0",NA,180.5,180.4583333,NA,NA,"Active",4,0,NA,NA,NA,NA,"2011-07-25","2011/07/25 13:25:00","2011/07/25 13:42:00","ASY",602,NA,NA,29.1,NA,NA,"42.1","34.9",NA,NA,NA
"110","11-DES022",2011,192,"LTDU",NA,NA,7,"Hatched",209,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.1666667,173.5833333,173.3333333,173.5,NA,NA,NA,NA,168.5833333,168.3333333,NA,NA,"Active",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","11-DES023",2011,193,"SPEI",NA,NA,2,"Hatched",204,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.1666667,176.7083333,176.4583333,176.75,NA,NA,"0",NA,176.7083333,176.4583333,NA,NA,"Active",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","11-DES024",2011,199,"LTDU",NA,"2406-00648",6,"Hatched",214,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.5,183.5,183.25,183,NA,NA,"0",NA,179.5,179.25,NA,NA,"Active",1,1,NA,NA,NA,NA,"2011-07-27","2011/07/27 12:20:00","2011/07/27 12:39:00","ASY",601,NA,NA,26,NA,NA,"42.5","35.7",NA,NA,NA
"113","11-DES025",2011,232,"LTDU",NA,NA,0,"Destroyed",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","11-EGT019",2011,180,"STEI",NA,"2406-00644",7,"Hatched",206,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,176,176,175,NA,NA,"0",NA,171,171,NA,NA,"Active",0,0,NA,NA,NA,NA,"2011-07-19","2011/07/19 14:46:00","2011/07/19 14:56:00","ASY",NA,NA,NA,38.8,NA,NA,"45.2","38.3",NA,NA,NA
"115","11-EGT023",2011,181,"LTDU",NA,NA,2,"Destroyed",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,180.6666667,181,181,NA,NA,NA,NA,180.6666667,181,NA,NA,"Active",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","11-EGT027",2011,186,"SPEI",NA,NA,6,"Review",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abandoned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","11-EST009",2011,167,"KIEI",NA,"1767-22639",6,"Hatched",193,4,3,NA,1,"Reconyx","2011-06-22 17:23:38",NA,"2011-07-12 6:17:44",19.96777778,19.54,168.1666667,168.3402778,168.0833333,168,NA,NA,"0",NA,164.3402778,164.0833333,NA,NA,"Active",1,1,"KIEI","Hatched",NA,"3","2011-07-09","2011/07/09 13:39:00","2011/07/09 13:59:00","ASY",1159,NA,NA,33.1,NA,NA,"53.9","43.2",NA,NA,NA
"118","11-EST015",2011,180,"KIEI",NA,NA,0,"Destroyed",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","11-EST016",2011,189,"KIEI",NA,NA,6,"Hatched",203,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,173,173,174,NA,NA,NA,NA,169,169,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","11-EST017",2011,193,"LTDU",NA,NA,0,"Destroyed",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","11-EST018",2011,195,"SPEI",NA,NA,NA,"Hatched",195,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","11-JMC011",2011,180,"KIEI",NA,"1767-22638",5,"Hatched",202,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.125,171.03125,170.3125,168.875,NA,NA,NA,NA,168.03125,167.3125,NA,NA,"Active",0,0,NA,NA,NA,NA,"2011-07-09","2011/07/09 11:46:00",NA,"ASY",1182,NA,NA,33.9,NA,NA,"56.3","45.7",NA,NA,NA
"123","11-JMC013",2011,181,"SPEI",NA,NA,4,"Destroyed",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,177,177,178,NA,NA,NA,NA,175,175,NA,NA,"Active",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","11-JMC015",2011,183,"LTDU",NA,NA,0,"Destroyed",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","11-JMC016",2011,184,"LTDU",NA,NA,0,"Destroyed",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","11-JMC017",2011,184,"LTDU",NA,NA,0,"Destroyed",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","11-JMC018",2011,184,"LTDU",NA,NA,0,"Hatched",200,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","11-JMC019",2011,184,"KIEI",NA,NA,4,"Hatched",195,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.75,169.2708333,169.2708333,169.7916667,NA,NA,NA,NA,167.2708333,167.2708333,NA,NA,"Active",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","11-JMC020",2011,189,"STEI",NA,"2406-00639",6,"Hatched",200,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,173.25,173,173,174,174,"0",NA,169.25,169,170,170,"Active",0,0,NA,NA,NA,NA,"2011-07-14","2011/07/14 14:14:00","2011/07/14 14:38:00","ASY",761,NA,NA,41.4,NA,NA,"49.7","40.9",NA,NA,NA
"130","11-JMC021",2011,190,"LTDU",NA,NA,0,"Destroyed",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","11-JMC022",2011,191,"STEI",NA,NA,0,"Destroyed",191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","11-JTN006",2011,169,"LTDU",NA,NA,4,"Destroyed",175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.9166667,167.9166667,167.9166667,168.9166667,NA,NA,NA,NA,165.9166667,165.9166667,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","11-JTN008",2011,181,"SPEI",NA,NA,3,"Destroyed",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,180.6666667,181,181,NA,NA,NA,NA,179.6666667,180,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","11-KEO001",2011,190,"LTDU",NA,NA,8,"Destroyed",204,NA,NA,"POJA",1,"Reconyx","2011-07-22 10:55:56",NA,"2011-07-23 14:11:26",4.018229167,1.14,186.4166667,186.7083333,186.7083333,187,NA,NA,NA,NA,180.7083333,180.7083333,NA,NA,"Active",3,0,"LTDU","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","11-KER015",2011,175,"STEI",NA,"2406-00635",7,"Hatched",196,5,3,NA,1,"Reconyx","2011-07-01 14:48:00",NA,"2011-07-15 11:12:00",17.26111111,13.85,171,170.75,171,170,NA,NA,"0",NA,165.75,166,NA,NA,"Active",2,2,"STEI","Hatched",NA,"3","2011-07-10","2011/07/10 18:44:00","2011/07/10 19:07:00","ASY",737,NA,NA,40.5,NA,NA,"46","39.1",NA,NA,NA
"136","11-KER016",2011,175,"LTDU",NA,NA,8,"Hatched",198,8,4,NA,1,"Reconyx","2011-07-01 14:48:00",NA,"2011-07-17 13:16:00",17.26111111,15.94,171.8333333,172.2916667,172.2916667,172.75,NA,NA,NA,NA,166.2916667,166.2916667,NA,NA,"Active",0,NA,"LTDU","Hatched",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","11-KER017",2011,176,"SPEI",NA,"1767-22635",5,"Hatched",193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.875,167.8819444,167.875,167.875,NA,NA,NA,NA,164.8819444,164.875,NA,NA,"Active",0,0,NA,NA,NA,NA,"2011-08-17","2011/08/17 17:54:00","2011/08/17 18:35:00","ASY",1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","11-KER017",2011,176,"SPEI",NA,"1767-22635",5,"Hatched",193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.875,167.8819444,167.875,167.875,NA,NA,NA,NA,164.8819444,164.875,NA,NA,"Active",0,0,NA,NA,NA,NA,"2011-07-08","2011/07/08 12:57:00","2011/07/08 13:23:00","ASY",1087,NA,NA,26.1,NA,NA,"60.6","48.1",NA,NA,NA
"139","11-KER017",2011,176,"SPEI",NA,"1767-22635",5,"Hatched",193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.875,167.8819444,167.875,167.875,NA,NA,NA,NA,164.8819444,164.875,NA,NA,"Active",0,0,NA,NA,NA,NA,"2011-08-17","2011/08/17 17:54:00","2011/08/17 18:35:00","L",693,NA,NA,21,NA,NA,"54.1","46.2",NA,47.7,NA
"140","11-KER017",2011,176,"SPEI",NA,"1767-22635",5,"Hatched",193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.875,167.8819444,167.875,167.875,NA,NA,NA,NA,164.8819444,164.875,NA,NA,"Active",0,0,NA,NA,NA,NA,"2011-08-17","2011/08/17 17:30:00","2011/08/17 18:35:00","L",710,NA,NA,23.6,NA,NA,"56.5","47.7",NA,55.5,NA
